"OBJECTID","GIS_DB_ID","Sign_Up","Route","Direction","Sequence","Stop_ID","Stop_Abbre","Stop_Name","Mode","Time_Point","Time_Poi_1","Time_Poi_2","School","Source","Comments","Weekday_Bo","Weekday_Le","Weekday_To","Saturday_B","Saturday_L","Saturday_T","Sunday_Boa","Sunday_Lea","Sunday_Tot","Latitude","Longitude","GlobalID","year"
6831,"5230137S","City","52","Southbound",4,30137,"CONMILSE","Conshohocken State Rd & Mill Creek","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.031307,-75.269408,"{966A6D0F-BBF8-4E5A-B97B-6BFAE2F38294}","2017"
6832,"5221656S","City","52","Southbound",5,21656,"HOLCONNE","Hollow Rd & Conshohocken State - FS","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.031165,-75.262824,"{A2A26EEE-B26E-46CE-887D-1E4DE0035074}","2017"
6833,"5221658S","City","52","Southbound",6,21658,"HAGBOBNW","Hagys Ford Rd & Bobarn Rd - FS","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.035042,-75.259079,"{EF42B0EA-5D80-41BB-B194-5C4DF03FFAB4}","2017"
6834,"5229570S","City","52","Southbound",7,29570,"HABBOANO","Hagys Ford Rd & Bobarn Rd - MBFS","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.036274,-75.25943,"{B3497468-2116-4552-BA7D-1B75328B6BAF}","2017"
6835,"5229571S","City","52","Southbound",8,29571,"HAGCHEEA","Hagys Ford Rd & Chermar Ln","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.038023,-75.258539,"{76D2213F-CD12-480A-BD94-F9C009402ED8}","2017"
6836,"5229572S","City","52","Southbound",9,29572,"OAKOAKEA","Oakwood Dr & Oakwood Ter - FS","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.038869,-75.257485,"{179D10AC-F5AA-4C90-B081-0F86DD3FEB9D}","2017"
6837,"5230135S","City","52","Southbound",10,30135,"OAKOAWNE","Oakwood Ter & Oakwood Dr - MBFS","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.039501,-75.255994,"{04370D23-F6C7-4EB7-A3CD-B167E234EA96}","2017"
6838,"5230223S","City","52","Southbound",11,30223,"OAKLOONO","Oak Hill Apartments Loop","Bus","Yes",677,"OHAP","No","APC (UTA)",NA,1,0,1,0,0,0,0,0,0,40.040856,-75.254867,"{272A1C62-6BFA-42DD-A010-D95B3BEC6ECB}","2017"
6839,"5230134S","City","52","Southbound",12,30134,"OAKOAWSW","Oakwood Dr & Oakwood Ter - MBNS","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.039528,-75.256159,"{2EA0D114-8374-4F4D-9722-80D5EAC829DA}","2017"
6840,"5229573S","City","52","Southbound",13,29573,"OAKOAKWE","Oakwood Dr & Oakwood Ter","Bus","No",0,NA,"No","APC (UTA)",NA,1,0,1,0,0,0,0,0,0,40.038994,-75.257508,"{BEFA7E04-A868-4A54-81D6-18C29559ADBF}","2017"
6841,"5229574S","City","52","Southbound",14,29574,"HAGCHEWE","Hagys Ford Rd & Chermar Ln - FS","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.03813,-75.258681,"{D88C8101-1341-4F31-824A-30C6A8B0CA4D}","2017"
6842,"5229575S","City","52","Southbound",15,29575,"HAGBOASE","Hagys Ford Rd & Bobarn Dr - MBNS","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.036257,-75.259596,"{979ED552-FF3B-4B1A-A24B-48BA6BD77349}","2017"
6843,"5221663S","City","52","Southbound",16,21663,"HAGBOBSE","Hagys Ford Rd & Bobarn Dr","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.034927,-75.259268,"{89C61540-F342-4235-91E0-4B89314A7F27}","2017"
6844,"5221667S","City","52","Southbound",17,21667,"HAGTOWSE","Hagys Ford Rd & Tower Ln - MBFS","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.032514,-75.257288,"{72AF3905-7071-4A58-97C4-8C06A3C1AEB6}","2017"
6845,"5221668S","City","52","Southbound",18,21668,"HAGFLASE","Hagys Ford Rd & Flat Rock Rd","Bus","No",0,NA,"No","APC (UTA)",NA,1,0,1,0,0,0,0,0,0,40.030234,-75.254361,"{4ABDB672-A322-4010-BBB8-A9B8E9607553}","2017"
6846,"5229558S","City","52","Southbound",19,29558,"HAGFLTSE","Hagys Ford Rd & Flat Rock Rd - MBFS","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.029152,-75.253016,"{78991D19-FB6D-4A8D-87C4-55E6E9E0CEAA}","2017"
6847,"5229556S","City","52","Southbound",20,29556,"HAGTOWSW","Hagys Ford Rd & Tower Ln - MBNS","Bus","No",0,NA,"No","APC (UTA)",NA,1,0,1,0,0,0,0,0,0,40.027511,-75.25347,"{36159708-7B12-4773-B3EE-903A261549A3}","2017"
6848,"5229557S","City","52","Southbound",21,29557,"HAGTOESW","Hagys Ford Rd & Tower Ln","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.026568,-75.255706,"{B70A11A4-E7B3-4BCF-8B39-F62FED182213}","2017"
6849,"5221669S","City","52","Southbound",22,21669,"CONHAGSE","Conshohocken & Hagys Ford Rd - FS","Bus","No",0,NA,"No","APC (UTA)",NA,1,0,1,0,0,0,0,0,0,40.025241,-75.257683,"{D5902134-CD74-40E4-B65B-F3034555AFFD}","2017"
6850,"5221673S","City","52","Southbound",23,21673,"CONCENSE","Conshohocken St & Centennial Rd","Bus","No",0,NA,"No","APC (UTA)",NA,1,0,1,0,0,0,0,0,0,40.023489,-75.256068,"{A98316E2-B12D-4110-A59E-68F413033611}","2017"
6851,"5231450S","City","52","Southbound",24,31450,"CONMARSE","Conshohocken State Rd & Mary Waters Ford Rd","Bus","No",0,NA,"No","APC (UTA)",NA,1,0,1,0,0,0,0,0,0,40.020627,-75.245922,"{633294C7-475C-4CB2-BC65-DC6B9A21E364}","2017"
6852,"5229559S","City","52","Southbound",25,29559,"CONMANEA","Conshohocken State Rd & Manayunk Rd - FS","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.018796,-75.244401,"{8953A8A2-300E-4C0A-82E8-47020BDAA609}","2017"
6853,"5221677S","City","52","Southbound",26,21677,"CONROCSE","Conshohocken State Rd & RockHill Rd","Bus","No",0,NA,"No","APC (UTA)",NA,1,0,1,0,0,0,0,0,0,40.018254,-75.24029,"{7198E8B9-A020-4CFB-844F-7A7BC5D16EB3}","2017"
6854,"5229561S","City","52","Southbound",27,29561,"CONROCSO","Conshohocken State Rd & Rockhill Rd","Bus","No",0,NA,"No","APC (UTA)",NA,1,0,1,0,0,0,0,0,0,40.017441,-75.239594,"{A669CF99-75CC-430F-99EE-0C9414FA154F}","2017"
6855,"5229560S","City","52","Southbound",28,29560,"CONDARSE","Conshohocken & Dartmouth - FS","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.016726,-75.238875,"{BF691E0F-C033-47B5-9E41-BB4DEB24E41D}","2017"
6856,"5229563S","City","52","Southbound",29,29563,"CONOVESE","Conshohocken State Rd & Overhill Rd","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.015171,-75.237544,"{F229F69E-5FED-4B14-9D24-EB259894457D}","2017"
6857,"5221678S","City","52","Southbound",30,21678,"CONLEVSE","Conshohocken State Rd & LeveringMil","Bus","No",0,NA,"No","APC (UTA)",NA,1,0,1,0,0,0,0,0,0,40.013473,-75.236201,"{60269458-E96F-48C3-B4FD-05F955C046E1}","2017"
6858,"5229562S","City","52","Southbound",31,29562,"CONDERSE","Conshohocken State Rd & Derwen Rd","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.012383,-75.235353,"{06015191-6D99-4620-BFE3-612BBF8A7401}","2017"
6859,"5221679S","City","52","Southbound",32,21679,"CONLODSE","Conshohocken State Rd & Lodges Ln","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.010756,-75.234081,"{8F63DC5B-6996-44DE-AC54-642D4C583127}","2017"
6860,"5221680S","City","52","Southbound",33,21680,"CONBALSO","Conshohocken State Rd & Bala Av","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.007532,-75.232802,"{F90E4E3F-CD85-439A-B392-90889799FDCB}","2017"
6861,"5229565S","City","52","Southbound",34,29565,"BALMONSO","Bala Av & Montgomery Av","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.00647,-75.232462,"{A860EC9D-DD64-41EF-9779-E7F56F7F8E84}","2017"
6862,"5229566S","City","52","Southbound",35,29566,"BALHIGSO","Bala Av & Highland Av","Bus","No",0,NA,"No","APC (UTA)",NA,1,0,1,0,0,0,0,0,0,40.005104,-75.232206,"{E5576105-8434-490A-9FF4-CCF79DAD6B1A}","2017"
6863,"5221682S","City","52","Southbound",36,21682,"BALUNISE","Bala Av & Union Av","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,40.003174,-75.231277,"{1574E0D0-87F9-4881-AFA5-9B3F12A18A91}","2017"
6864,"52698S","City","52","Southbound",37,698,"BALCITSO","Bala Av & City Av","Bus","Yes",423,"BCAV","No","APC (UTA)",NA,1,8,9,0,0,0,0,0,0,40.000243,-75.22891,"{F05E61A3-AE45-4E50-B9C7-BFC780A2EBDF}","2017"
6865,"5220561S","City","52","Southbound",38,20561,"CITBRYSW","City Av & Bryn Mawr Av","Bus","No",0,NA,"No","APC (UTA)",NA,1,0,1,0,0,0,0,0,0,39.99922,-75.230851,"{E7503B2E-3588-409F-9498-2A4B55C00DAC}","2017"
6866,"5231283S","City","52","Southbound",39,31283,"CITMAPSW","City Av & Maple Av","Bus","No",0,NA,"No","APC (UTA)",NA,0,0,0,0,0,0,0,0,0,39.998153,-75.233158,"{A957F1CA-8244-4D77-B28F-DF42A746F825}","2017"
6867,"5230138S","City","52","Southbound",40,30138,"54TCITSO","54th St & City Av - MBFS","Bus","Yes",1,"54CL","No","APC (UTA)",NA,574,3,577,351,0,351,326,0,326,39.995986,-75.23457,"{3C8A9294-9618-40CC-8D66-96D936B6BEA9}","2017"
6868,"5221683S","City","52","Southbound",41,21683,"54TOVESO","54th St & Overbrook Av","Bus","No",0,NA,"No","APC (UTA)",NA,87,3,90,37,1,38,22,0,22,39.994888,-75.234136,"{20BDCC55-2796-4DEC-8A54-61154EAF97DB}","2017"
6869,"5221684S","City","52","Southbound",42,21684,"54TWOOSO","54th St & Woodbine Av","Bus","No",0,NA,"No","APC (UTA)",NA,39,5,44,21,3,24,16,3,19,39.992335,-75.233789,"{069F89B9-1C19-4F46-985C-AB7C08743335}","2017"
6870,"5221685S","City","52","Southbound",43,21685,"54TWODSO","54th St & Woodcrest Av","Bus","No",0,NA,"No","APC (UTA)",NA,61,10,71,30,2,32,30,2,32,39.990799,-75.233604,"{03931578-8847-4ECF-9D64-091191390305}","2017"
6871,"5221686S","City","52","Southbound",44,21686,"54TGAISO","54th St & Gainor Rd","Bus","No",0,NA,"No","APC (UTA)",NA,72,19,91,33,5,38,50,7,57,39.988995,-75.23303,"{034227B3-A0FB-4B97-A42E-E05B36B9A08F}","2017"
6872,"5221687S","City","52","Southbound",45,21687,"54TLEBSO","54th St & Lebanon Av","Bus","No",0,NA,"No","APC (UTA)",NA,105,37,142,57,17,74,46,16,62,39.987468,-75.232514,"{8347F5B6-9065-4611-AA04-6D5B8391BE68}","2017"
6873,"5221688S","City","52","Southbound",46,21688,"54TBERSO","54th St & Berks St","Bus","No",0,NA,"No","APC (UTA)",NA,283,70,353,155,19,174,136,20,156,39.985941,-75.231975,"{75990830-7CF1-4252-9964-4F5BB5EA6285}","2017"
6874,"5222217S","City","52","Southbound",47,22217,"54TMONSO","54th St & Montgomery Av","Bus","No",0,NA,"No","APC (UTA)",NA,183,45,228,129,22,151,114,14,128,39.984155,-75.231365,"{BAE0B23F-1D33-41B9-B149-5D3851852D5D}","2017"
6875,"5221689S","City","52","Southbound",48,21689,"54TUPLSO","54th St & Upland Way","Bus","No",0,NA,"No","APC (UTA)",NA,78,13,91,37,3,40,40,5,45,39.982575,-75.230826,"{0D4B0185-3478-4423-B6A7-DF9B32131242}","2017"
6876,"5221690S","City","52","Southbound",49,21690,"54TOXFSO","54th St & Oxford St","Bus","No",0,NA,"No","APC (UTA)",NA,26,3,29,12,0,12,14,1,15,39.981771,-75.230321,"{247C8F37-DC36-475F-8D7D-222980E5AD4E}","2017"
6877,"5225982S","City","52","Southbound",50,25982,"JEF53RSE","Jefferson St & 53rd St","Bus","No",0,NA,"No","APC (UTA)",NA,34,15,49,9,5,14,7,2,9,39.980438,-75.228269,"{F5D59222-5989-48FA-8DA4-F3C2B2049EFA}","2017"
6878,"5221691S","City","52","Southbound",51,21691,"JEFLINSE","Jefferson St & Lindenwood St","Bus","No",0,NA,"No","APC (UTA)",NA,57,12,69,25,3,28,23,6,29,39.980097,-75.227301,"{9839B379-C10A-4D59-9DAB-11D79C4175A1}","2017"
6879,"5222218S","City","52","Southbound",52,22218,"JEF52NSE","Jefferson St & 52nd St","Bus","Yes",0,"JE52","No","APC (UTA)",NA,353,72,425,236,63,299,175,54,229,39.979443,-75.225507,"{864B6DB6-8DB8-482E-B28F-74EF9F94005E}","2017"
6880,"5230771S","City","52","Southbound",53,30771,"PARLOOSO","50th & Parkside Loop","Bus","Yes",397,"PKLO","No","APC (UTA)",NA,52,0,52,0,0,0,0,0,0,39.978201,-75.219687,"{E74E8A63-7172-406E-AFF0-568AA65FB741}","2017"
6881,"5230844S","City","52","Southbound",54,30844,"50TPARNO","50th St & Parkside Av","Bus","No",0,NA,"No","APC (UTA)",NA,11,0,11,0,0,0,0,0,0,39.979825,-75.219328,"{52202627-F2A6-466B-B1D9-D729EC1B0C72}","2017"
6882,"5221754S","City","52","Southbound",55,21754,"PAR51SNW","Parkside Av & 51st St","Bus","No",0,NA,"No","APC (UTA)",NA,14,1,15,0,0,0,0,0,0,39.980775,-75.221392,"{3487BC02-C78F-4167-B6FC-FF98EF32DA8B}","2017"
6883,"5221755S","City","52","Southbound",56,21755,"PARPAXNW","Parkside Av & Paxon St","Bus","No",0,NA,"No",NA,NA,0,0,0,0,0,0,0,0,0,39.981178,-75.222371,"{DC061F81-93C3-48D0-B123-30A584665EC4}","2017"
6884,"5221757S","City","52","Southbound",57,21757,"52NCOLSW","52nd St & Columbia Av","Bus","Yes",0,"52CO","No","APC (UTA)",NA,7,2,9,0,0,0,0,0,0,39.980566,-75.224748,"{9D56D8FA-54C4-48D4-8C60-B5DA98FB4DC5}","2017"
6885,"5231270S","City","52","Southbound",58,31270,"52NJEFSO","52nd St & Jefferson St","Bus","No",0,NA,"No","APC (UTA)",NA,61,5,66,0,0,0,0,0,0,39.979594,-75.225341,"{490FFB8E-7D92-4EF6-A130-9F0E41115E18}","2017"
6886,"5231039S","City","52","Southbound",59,31039,"PARWESWE","Parkwest Town Center","Bus","Yes",2094,"PAWE","No","APC (UTA)",NA,247,55,302,159,35,194,72,24,96,39.978715,-75.222733,"{4DA5A259-E5F6-4EA9-8E57-20BDCE56DD88}","2017"
6887,"5221692S","City","52","Southbound",60,21692,"52NLANSO","52nd St & Lancaster Av - FS","Bus","Yes",2331,"52LA","No","APC (UTA)",NA,462,121,583,225,66,291,169,57,226,39.977017,-75.22692,"{864703A9-42A5-4833-A663-AF34823B3B7A}","2017"
6888,"5221693S","City","52","Southbound",61,21693,"52NMEDSO","52nd St & Media St","Bus","No",0,NA,"No","APC (UTA)",NA,161,33,194,46,6,52,39,8,47,39.975812,-75.226746,"{5B3FF197-2E3E-4D32-A855-A0FF8F10292F}","2017"
6889,"5221694S","City","52","Southbound",62,21694,"52NMASSO","52nd St & Master St - FS","Bus","No",0,NA,"No","APC (UTA)",NA,201,37,238,97,21,118,90,22,112,39.974107,-75.22642,"{A55C8C46-8F04-46C8-8EEC-83EC1894BBAB}","2017"
6890,"5221695S","City","52","Southbound",63,21695,"52NTHOSO","52nd St & Thompson St - FS","Bus","No",0,NA,"No","APC (UTA)",NA,155,36,191,90,25,115,63,25,88,39.97275,-75.226176,"{0637474A-8C7E-4A26-BF16-34A1CDC4731A}","2017"
6891,"52767S","City","52","Southbound",64,767,"52NGIRSO","52nd St & Girard Av - FS","Bus","Yes",0,"52GI","No","APC (UTA)",NA,548,134,682,330,81,411,237,66,303,39.971241,-75.225873,"{3DDFEB57-6B33-4852-94CC-698685EDA750}","2017"
6892,"5221696S","City","52","Southbound",65,21696,"52NWYASO","52nd St & Wyalusing Av - FS","Bus","No",0,NA,"No","APC (UTA)",NA,118,20,138,66,12,78,49,16,65,39.969313,-75.22543,"{944EA112-A409-475C-948C-439D563C9711}","2017"
6893,"5221697S","City","52","Southbound",66,21697,"52NWESSO","52nd St & Westminster Av - FS","Bus","No",0,NA,"No","APC (UTA)",NA,199,48,247,118,31,149,89,30,119,39.967929,-75.225186,"{DAB69B58-B794-4B44-A8BF-24BECE8E229B}","2017"
6894,"5221698S","City","52","Southbound",67,21698,"52NPARSO","52nd St & Parrish St - FS","Bus","No",0,NA,"No","APC (UTA)",NA,119,53,172,55,31,86,55,25,80,39.966411,-75.224954,"{8B42D22D-3BBB-4838-B7AF-C3650119DC29}","2017"
6895,"52768S","City","52","Southbound",68,768,"52NHAVSO","52nd St & Haverford Av - FS","Bus","Yes",335,"52HA","No","APC (UTA)",NA,228,89,317,122,52,174,75,39,114,39.964697,-75.224651,"{E5342643-B26A-493A-BB31-2D8DEC1DA71D}","2017"
6896,"5221699S","City","52","Southbound",69,21699,"52NRACSO","52nd St & Race St","Bus","No",0,NA,"No","APC (UTA)",NA,82,50,132,41,31,72,47,38,85,39.963153,-75.224325,"{B4D5B30F-47E7-473D-93BF-D5D4601876B5}","2017"
6897,"5221700S","City","52","Southbound",70,21700,"52NARCSO","52nd St & Arch St - FS","Bus","No",0,NA,"No","APC (UTA)",NA,20,82,102,16,48,64,9,39,48,39.961404,-75.224696,"{0838388C-F765-434B-8072-CFA0CD54B82C}","2017"
6898,"52769S","City","52","Southbound",71,769,"52NMARSO","52nd St & Market St","Bus","Yes",467,"52MA","No","APC (UTA)",NA,1254,1696,2950,546,890,1436,431,659,1090,39.9602,-75.224948,"{745C33B7-DE2A-4A48-9E04-8A1E1ABB459E}","2017"
6899,"5221701S","City","52","Southbound",72,21701,"52NCHESO","52nd St & Chestnut St","Bus","No",0,NA,"No","APC (UTA)",NA,321,169,490,183,124,307,82,62,144,39.958567,-75.225283,"{6B1E4990-9790-4DF8-BEC4-7CDC3959A156}","2017"
6900,"5221702S","City","52","Southbound",73,21702,"52NWALSO","52nd St & Walnut St","Bus","No",0,NA,"No","APC (UTA)",NA,235,133,368,106,88,194,59,62,121,39.957059,-75.225571,"{0D2479FA-5E41-4C87-B19C-D146A77A31F1}","2017"
6901,"5221703S","City","52","Southbound",74,21703,"52NLOCSO","52nd St & Locust St - FS","Bus","No",0,NA,"No","APC (UTA)",NA,44,55,99,14,34,48,15,24,39,39.955569,-75.225906,"{EFCE5F05-3BEF-499D-947E-5D149BC467BB}","2017"
6902,"5221704S","City","52","Southbound",75,21704,"52NSPRSO","52nd St & Spruce St - FS","Bus","No",0,NA,"No","APC (UTA)",NA,166,192,358,107,99,206,64,78,142,39.954427,-75.226133,"{E201379E-1E38-441D-BE4B-F00681DABB7A}","2017"
6903,"5221705S","City","52","Southbound",76,21705,"52NPINSO","52nd St & Pine St","Bus","No",0,NA,"No","APC (UTA)",NA,45,91,136,18,32,50,14,25,39,39.953633,-75.226313,"{1B2D9DDE-1A6A-4052-A5E4-A1B7ED4F034F}","2017"
6904,"5221706S","City","52","Southbound",77,21706,"52NLARSO","52nd St & Larchwood St","Bus","No",0,NA,"No","APC (UTA)",NA,40,135,175,19,67,86,13,44,57,39.952098,-75.226612,"{BE8B0DA1-FB69-464D-95BC-E7DEB20D34D1}","2017"
6905,"5221707S","City","52","Southbound",78,21707,"52NCEDSO","52nd St & Cedar Av","Bus","No",0,NA,"No","APC (UTA)",NA,90,223,313,34,89,123,27,68,95,39.950564,-75.226936,"{9FBBCA16-3D3C-4CF4-8244-FD3A9E3F5750}","2017"
6906,"5221708S","City","52","Southbound",79,21708,"52NCATSO","52nd St & Catherine St - FS","Bus","No",0,NA,"No","APC (UTA)",NA,25,90,115,11,65,76,15,46,61,39.948797,-75.227318,"{B1DE086C-77EC-4D2E-B902-DB1B58AB5EC8}","2017"
6907,"52771S","City","52","Southbound",80,771,"52NBALSO","52nd St & Baltimore Av","Bus","Yes",468,"52BA","No","APC (UTA)",NA,177,360,537,91,168,259,61,135,196,39.94787,-75.227498,"{0AC7BF74-6E50-410C-928D-F486EBDA7685}","2017"
6908,"5221709S","City","52","Southbound",81,21709,"WHI53RSW","Whitby Av & 53rd St - FS","Bus","No",0,NA,"No","APC (UTA)",NA,10,22,32,2,16,18,1,11,12,39.946006,-75.228731,"{D7555A4B-F761-4F6C-A3B1-EB3F804BA098}","2017"
6909,"5221710S","City","52","Southbound",82,21710,"54TWHISE","54th St & Whitby Av - FS","Bus","No",0,NA,"No","APC (UTA)",NA,36,194,230,16,114,130,13,76,89,39.945133,-75.229501,"{EC0958DE-FA48-4BED-97E8-1816A49E99F5}","2017"
6910,"5221711S","City","52","Southbound",83,21711,"54TWILSE","54th St & Willows Av","Bus","No",0,NA,"No","APC (UTA)",NA,36,209,245,22,114,136,13,66,79,39.944158,-75.228312,"{DCB5F421-97D9-40D3-89B1-7669180A0E71}","2017"
6911,"5221712S","City","52","Southbound",84,21712,"54TFLOSE","54th St & Florence Av","Bus","No",0,NA,"No","APC (UTA)",NA,63,265,328,25,100,125,17,80,97,39.942969,-75.226945,"{AF7FF43C-7EA3-46EA-B664-41C5F3451913}","2017"
6912,"5221713S","City","52","Southbound",85,21713,"54TWARSE","54th St & Warrington St","Bus","No",0,NA,"No","APC (UTA)",NA,86,229,315,19,78,97,12,85,97,39.941887,-75.225661,"{45E51A5B-1971-441D-BF39-E20EA16E7339}","2017"
6913,"5221714S","City","52","Southbound",86,21714,"54TSPRSE","54th St & Springfield Av","Bus","No",0,NA,"No","APC (UTA)",NA,21,130,151,11,70,81,6,56,62,39.940724,-75.224295,"{FB078000-A2F9-4C2B-9C61-4514B7BD5CA6}","2017"
6914,"52776S","City","52","Southbound",87,776,"54TCHESE","54th St & Chester Av","Bus","No",0,NA,"No","APC (UTA)",NA,101,404,505,45,254,299,29,183,212,39.939696,-75.223058,"{4DECC842-59E1-4F85-90B3-841B669C2F7C}","2017"
6915,"5221257S","City","52","Southbound",88,21257,"54TCHENW","54th St & Chester Av","Bus","Yes",472,"54CH","No","APC (UTA)",NA,0,277,277,0,0,0,0,0,0,39.93958,-75.222775,"{504353CC-703D-4AD0-9F61-7A0CDBFD5C1F}","2017"
6916,"5221715S","City","52","Southbound",89,21715,"54TKINSE","54th St & Kingsessing Av","Bus","No",0,NA,"No","APC (UTA)",NA,14,93,107,7,53,60,5,45,50,39.938659,-75.221798,"{85FE5DAF-FF75-4131-B2CE-B659BFB9F527}","2017"
6917,"5221716S","City","52","Southbound",90,21716,"GRE54TNE","Greenway Av & 54th St - FS","Bus","No",0,NA,"No","APC (UTA)",NA,13,320,333,5,178,183,6,131,137,39.937522,-75.220018,"{FCDB659B-3364-4182-8265-7249711028A6}","2017"
6918,"5221717S","City","52","Southbound",91,21717,"GRE53RNE","Greenway Av & 53rd St","Bus","No",0,NA,"No","APC (UTA)",NA,7,70,77,2,64,66,2,33,35,39.938306,-75.218883,"{898854D0-4A13-4837-A2D8-5F8BC0BDF9F7}","2017"
6919,"5221718S","City","52","Southbound",92,21718,"GRE52NNE","Greenway Av & 52nd St","Bus","No",0,NA,"No","APC (UTA)",NA,6,109,115,5,56,61,1,50,51,39.939267,-75.21751,"{B3FB740E-9DDB-4096-8846-8FEF39FBCA96}","2017"
6920,"5221719S","City","52","Southbound",93,21719,"GRE51SNE","Greenway Av & 51st St","Bus","No",0,NA,"No","APC (UTA)",NA,3,72,75,1,21,22,1,29,30,39.940069,-75.216374,"{E5216133-8C27-470F-B4AE-3EFB54A60C0F}","2017"
6921,"5221720S","City","52","Southbound",94,21720,"GRE50TNE","Greenway Av & 50th St","Bus","No",0,NA,"No","APC (UTA)",NA,22,65,87,10,32,42,15,27,42,39.940959,-75.215132,"{AB66C5F7-54D7-4EEB-958C-2FFD9F4557C4}","2017"
6922,"5230185S","City","52","Southbound",95,30185,"GRE49TNE","Greenway Av & 49th St","Bus","Yes",0,"49GR","No","APC (UTA)",NA,1,65,66,1,42,43,0,26,26,39.941832,-75.21389,"{F2608047-6DB3-4EAD-BE31-805830C7B3E6}","2017"
6923,"5221256S","City","52","Southbound",96,21256,"49TWOOSE","49th St & Woodland Av","Bus","Yes",187,"49WO","No","APC (UTA)",NA,0,632,632,0,315,315,0,264,264,39.940866,-75.212759,"{F4E1BA7A-DC82-4513-B952-D8612B1B7879}","2017"
